Asset1.DynamicState_time,Asset1.DynamicState_R_x,Asset1.DynamicState_R_y,Asset1.DynamicState_R_z,Asset1.DynamicState_V_x,Asset1.DynamicState_V_y,Asset1.DynamicState_V_z,Asset1.DynamicState_psi,Asset1.DynamicState_theta,Asset1.DynamicState_phi,Asset1.DynamicState_p,Asset1.DynamicState_q,Asset1.DynamicState_r,
0.2,6378633.38689435,-0.647992665686318,0.359976278472979,4.51693828006764,7.31200155674914E-07,7.55586065770088E-08,3.03391159554245E-05,9.83007033055899E-05,1.49116218316938E-09,0,0.000794796834480798,0.000245284552513209
0.22,6378633.48263674,-0.712789566031297,0.395966141118684,5.05674900394812,3.32105017834749E-08,-2.67306679941851E-07,3.49062573954253E-05,0.000113099245777825,1.97390924949846E-09,0,0.000684840051170556,0.000211363142418674
0.24,6378633.58921604,-0.777585648439067,0.43195332096266,5.60058140873072,-1.07161677528797E-06,4.29280831707224E-08,3.97077582059747E-05,0.000128657636814517,2.55430644889554E-09,0,0.000870769841647295,0.000268714954881145
0.26,6378633.70667602,-0.842380665518853,0.46793723540224,6.14468958216032,-1.80793254921743E-07,4.40121803937793E-08,4.47352556287612E-05,0.000144948593527323,3.24208434631012E-09,0,0.00075809144912989,0.000233963405947969
0.28,6378633.83503277,-0.90717458716116,0.503917589934948,6.6913057511478,-6.3180127852579E-07,4.24533371574165E-07,4.99798988901116E-05,0.000161943839078846,4.04685380506586E-09,0,0.000941190270362377,0.000290424325359781
0.3,6378633.97435935,-0.971967255869911,0.53989379273999,7.24043343329429,-3.54504772621009E-07,-6.40275174876376E-07,5.54290822336897E-05,0.000179602263158859,4.97742845714712E-09,0,0.000822479951898964,0.000253825547391871
0.32,6378634.12467173,-1.0367584904671,0.575865482946509,7.78978683128422,-1.96234378527238E-07,9.75923708127483E-08,6.10090365969862E-05,0.000197685081062823,6.03004990611715E-09,0,0.000982579946465832,0.000303174901956697
0.34,6378634.28598455,-1.10154824041595,0.611832141649055,8.34037227638203,-4.17531343994863E-06,1.06636262098274E-05,6.66051457884269E-05,0.000215820067686407,7.18706180811699E-09,0,0.000828157537135556,0.00025558695262479
0.36,6378634.45831221,-1.16633644675671,0.647793947434076,8.89117148378448,-9.18890439278984E-06,4.45460003480706E-05,7.21144610671201E-05,0.0002336735812373,8.4252610883793E-09,0,0.000954779523368454,0.00029459921502877
0.38,6378634.64166117,-1.23112287226152,0.683750859974996,9.44262419633847,-3.36539488356007E-06,0.000100038784728766,7.74485796265395E-05,0.000250958168787401,9.71780570392067E-09,0,0.000771688507479062,0.000238201265207955
0.4,6378634.83604883,-1.29590739577725,0.719703217926497,9.99472535549659,-3.27905522727363E-06,0.000175548646821126,8.25330142283331E-05,0.000267432284567816,1.10356650231954E-08,0,0.000873711485313847,0.000269621617979732
0.42,6378635.04148142,-1.36068998346762,0.755651002561971,10.5470334510828,-4.97905919050791E-06,0.00027024800138531,8.72960563356601E-05,0.000283419714183416,1.2347033498061E-08,0,0.000723799669903354,0.00020630543427173
0.44,6378635.25801509,-1.42547066026101,0.791594470809404,11.1047383473151,-3.97146326469466E-06,0.000382259047071088,9.16865478949216E-05,0.000299011134033577,1.36254823560153E-08,0,0.000834252718267361,0.000232407537838212
0.46,6378635.48570557,-1.49024935138915,0.827533501050697,11.662628481709,-3.33972767772376E-06,0.000510397089229961,9.56644829726879E-05,0.000314075934770953,1.48442828385515E-08,0,0.00067113483536111,0.000165051806741796
0.48,6378635.72457559,-1.55502611002642,0.863468400452209,12.2245647368348,-1.23545421916065E-06,0.000654091184462188,9.9191685231208E-05,0.000328490154930902,1.59774724025215E-08,0,0.000769549116556301,0.000187440667878204
0.5,6378635.97474553,-1.61980090150041,0.89939904419031,12.7905965367333,1.49973512119151E-06,0.000813013719414698,0.000102238960904049,0.000342570372975645,1.69989433893688E-08,0,0.000637728635780922,0.000117060225528196
0.52,6378636.23623844,-1.68457389492109,0.935325652633993,13.356812045037,-1.63698246171047E-06,0.000985266237064792,0.000104778637643543,0.000356397508132106,1.78865206131585E-08,0,0.000744057055246506,0.000136621547234476
0.54,6378636.50911623,-1.74934502910046,0.971248071821349,13.9289994748374,-3.04668549473849E-06,0.001175696676593,0.000106772238375454,0.000369845747919035,1.86092543466065E-08,0,0.000599143697094551,6.22415648418138E-05
0.56,6378636.79343986,-1.81411453855314,1.00716666987237,14.5013397803855,-4.12812637729364E-07,0.00138215626970368,0.000108161742609757,0.000382726425835775,1.9132201045963E-08,0,0.000687293969453142,7.620724293636E-05
0.58,6378637.08924154,-1.87888241136617,1.04308133507045,15.0796801370503,-3.72224240912562E-06,0.00160715098148831,0.000109097726350318,0.000395831476427804,1.94953672407789E-08,0,0.000621742207764426,1.69414128353455E-05
0.6,6378637.39670004,-1.94364890880427,1.07899215211321,15.6640367351138,-1.19371797054648E-05,0.00185007141475953,0.000109620502411427,0.00040929892905334,1.97061329627921E-08,0,0.000723582350098924,3.4898966732862E-05
0.62,6378637.71584754,-2.00841395446846,1.11489886002427,16.2485853548834,-3.86536787462649E-06,0.00210932376834064,0.00010967786470868,0.000422958307468514,1.97285424663967E-08,0,0.000640935489947239,-2.95969820784805E-05
0.64,6378638.04677714,-2.07317780916009,1.15080160931414,16.8421406229631,-7.78226749824178E-06,0.00238766140695054,0.000109219683979903,0.000436646501891637,1.95319782752014E-08,0,0.000726789048500699,-1.65579361541025E-05
0.66,6378638.38957952,-2.13794055691356,1.18670019408205,17.4358156765695,-4.28053125224163E-06,0.00268128763609776,0.000108224000370608,0.000450272596544554,1.90887632272931E-08,0,0.000634724463975127,-8.33447902852832E-05
0.68,6378638.74429052,-2.20270255878343,1.22259482863327,18.0363830374309,-1.22986073563691E-05,0.00299260600123922,0.000106658993215966,0.000463716449401327,1.83739778468699E-08,0,0.000708751663412561,-7.34355150341546E-05
0.7,6378639.11111745,-2.26746386197737,1.2584852938801,18.643948275206,-5.95010827958319E-06,0.00332087920262961,0.000104739936536794,0.000477363291557709,1.74697853729926E-08,0,0.000655288013031796,-0.000118666425482471
0.72,6378639.49009702,-2.3322247034881,1.2943716087058,19.2516823250211,-3.52511857670519E-06,0.00366256663256107,0.000102533708242082,0.000491214300405035,1.64019865738079E-08,0,0.00072916707541983,-0.000102155309399183
0.74,6378639.8813103,-2.3969851601994,1.33025347724808,19.8672105375649,-5.16323191396108E-06,0.00402157769408348,0.000100017707407175,0.000505195321827384,1.51471438689183E-08,0,0.000668548770598239,-0.000149561428212499
0.76,6378640.2848353,-2.46174548097525,1.36613094711437,20.482821211096,-7.21215803708061E-06,0.00439322468198977,9.71757168262705E-05,0.000519253604272716,1.36920776394402E-08,0,0.000736910802297195,-0.000134751382457025
0.78,6378640.70068925,-2.52650577285722,1.40200372935949,21.1017834494788,-7.02872448062279E-06,0.0047796542707883,9.3994326093044E-05,0.000533344835753024,1.20162242444072E-08,0,0.000671815028763438,-0.00018350745629325
0.8,6378641.1289763,-2.59126635929822,1.43787191573731,21.7243901612523,-5.76537704682392E-06,0.00518127622200243,9.04576666185407E-05,0.000547417363384488,1.01057610391789E-08,0,0.000734868780928713,-0.000170333598668366
0.82,6378641.56971636,-2.65602736284417,1.47373523378607,22.3471719630537,-5.20945195953137E-06,0.00559688487185898,8.66615383400454E-05,0.000561605862160012,7.99951326958976E-09,0,0.000683411354672078,-0.000209452096954552
0.84,6378642.02306968,-2.72078907069853,1.50959373067799,22.9855729168887,-6.35215240326914E-06,0.00603496434555483,8.26172914638273E-05,0.000575852423146701,5.70015872128506E-09,0,0.000740752160106631,-0.000195124286229744
0.86,6378642.4891917,-2.78555160130982,1.54544711997591,23.6240147026615,-1.87113905751724E-06,0.006486902102918,7.83711499493463E-05,0.000590213186491145,3.22336857147828E-09,0,0.000694873921690679,-0.000229626090849661
0.88,6378642.96809992,-2.85031521725078,1.58129542441593,24.2657543601785,-4.28329670819062E-07,0.0069544176131763,7.39205274650446E-05,0.000604636429111805,5.6518085742375E-10,0,0.000746998612104127,-0.000215575261120148
0.9,6378643.45989009,-2.91508003250253,1.61713834435198,24.9105989326557,-4.60028196298617E-06,0.00743732447474063,6.93262223697753E-05,0.000619220091113996,-2.24716734805203E-09,0,0.000711163961254486,-0.000243916028835886
0.92,6378643.96457753,-2.97984633182381,1.65297583515585,25.5554805102937,-5.26768445529165E-06,0.00793323859278389,6.45913496227903E-05,0.000633948531842692,-5.21321650977137E-09,0,0.000761477020512295,-0.000229634200713479
0.940000000000001,6378644.48232721,-3.0446141870406,1.68880756300775,26.2167753086613,-5.17105714490567E-06,0.00845304921029276,5.97177386303622E-05,0.000648813115647613,-8.34005270811867E-09,0,0.000724759636618618,-0.000257793035592113
0.960000000000001,6378645.01330295,-3.10938385447438,1.72463349158557,26.8780644533725,-2.35469546455824E-06,0.00898644228458804,5.46982641503787E-05,0.00066378944236668,-1.16336009405156E-08,0,0.000772631725264311,-0.000244229014945996
0.980000000000001,6378645.55751934,-3.17415550485426,1.76045328084292,27.5422416599403,-1.8530932426854E-06,0.00953575003461891,4.95666072872746E-05,0.000678934453167781,-1.50796905177972E-08,0,0.000741626063320277,-0.000269009419251765
1,6378646.11506152,-3.2389293798691,1.79626686314198,28.2091954934985,-1.29804727148169E-06,0.0101011008472573,4.43169977031378E-05,0.000694232376607745,-1.86832514709045E-08,0,0.000787765174895676,-0.000256074942881253
1.02,6378646.68594267,-3.30370562159383,1.83207388844396,28.8762642988351,-2.56136331253295E-06,0.0106814937315085,3.89726261804531E-05,0.000709713495803809,-2.24356815591258E-08,0,0.00075993148911279,-0.000278487452728507
1.04,6378647.27031449,-3.36848449312575,1.86787428428677,29.5580905387391,-7.0054631823499E-07,0.011287393707154,3.3519657477282E-05,0.000725346016778711,-2.63476571387919E-08,0,0.000802904357572608,-0.000266937290113793
1.06,6378647.8683225,-3.43326611260519,1.90366769304475,30.2398601376511,-4.37996370601838E-07,0.0119086410267399,2.79946110446386E-05,0.000741186113243775,-3.03996848189521E-08,0,0.0007807323309963,-0.000285679692077531
1.08,6378648.47998849,-3.49805074168804,1.93945399735068,30.9261992532847,-1.52222934230353E-06,0.0125486529082986,2.23850834408302E-05,0.000757223248259904,-3.4601702178746E-08,0,0.000822606561253666,-0.000275388073032378
1.1,6378649.10545097,-3.56283852888718,1.97523281600922,31.6171514731076,2.27978330823974E-06,0.013207889697824,1.67010072988477E-05,0.000773463373801013,-3.89526554426755E-08,0,0.000801078525490921,-0.000293117833602582
1.12,6378649.74473184,-3.6276297144546,2.01100402292755,32.3080615780783,8.05059259516555E-07,0.0138826656961526,1.0932212366165E-05,0.000789887605531651,-4.34613428739099E-08,0,0.000841037065069108,-0.000283856069558199
1.14,6378650.39795701,-3.69242448617612,2.046767225316,33.011509558129,-2.47548326862918E-06,0.0145833642307044,5.09457654891268E-06,0.000806514711960278,-4.81215889392552E-08,0,0.00082136164641251,-0.000300000957036174
1.16,6378651.06525024,-3.75722308573766,2.08252227467122,33.7148446885066,2.82330879981622E-07,0.0152997220412119,-8.1818096409374E-07,0.000823339146838519,-5.29394201584427E-08,0,0.000860944686535408,-0.00029131719919002
1.18,6378651.74663723,-3.82202567503521,2.11826875126705,34.4235231571127,1.02429485013625E-06,0.0160363579820766,-6.80944310827496E-06,0.000840348295337809,-5.79238928831055E-08,0,0.000839830661323658,-0.000307849703408242
1.2,6378652.44227518,-3.88683251410285,2.15400650611164,35.1372527816878,5.7835683108504E-07,0.0167932123538732,-1.28839920877794E-05,0.000857528930490002,-6.30801899304252E-08,0,0.000878031014246522,-0.000299667204660624
1.22,6378653.15218649,-3.95164380675801,2.18973511563524,35.8510086267029,1.61701763530864E-07,0.0175669039083441,-1.90272372089532E-05,0.00087490073583936,-6.84021918196499E-08,0,0.000858875428407264,-0.000314738837970471
1.24,6378653.87649514,-4.01645984078649,2.22545442248837,36.5767868398359,8.63044565907923E-07,0.0183681158158631,-2.52445358471151E-05,0.000892457217387504,-7.38956731603708E-08,0,0.000896495240245043,-0.000307075906492292
1.26,6378654.61531786,-4.08128078373758,2.26116399475613,37.3023904600973,4.87981214514282E-07,0.0191866155407687,-3.15344840890852E-05,0.000910189029498279,-7.95656001212882E-08,0,0.000876394745568423,-0.000322005396691256
1.28,6378655.36867962,-4.14610691691294,2.29686368347808,38.0333796621238,2.39157798138697E-06,0.020027492122546,-3.79047017978689E-05,0.000928077415418652,-8.54200926749306E-08,0,0.000912151466120522,-0.000315105588036875
1.3,6378656.13673944,-4.21093841161294,2.33255305729832,38.7694555107877,6.94842682218669E-06,0.0208909320551448,-4.43418504473484E-05,0.000946135352485203,-9.14529955398786E-08,0,0.00089336591825054,-0.000328691111590767
1.32,6378656.91951889,-4.27577542085872,2.36823195010115,39.5054891730311,2.05981706109582E-05,0.0217720885726084,-5.08482264514646E-05,0.000964366173583628,-9.76676204730456E-08,0,0.000929500161663559,-0.000322012433900793
1.34,6378657.71714756,-4.34061796016232,2.40389991045478,40.2541789335812,4.39058639529347E-05,0.0226836047454358,-5.7431761463634E-05,0.000982743230425124,-1.04077727871906E-07,0,0.000907983994651362,-0.000336405951684364
1.36,6378658.52974786,-4.40546616576248,2.4395567967241,41.0026264184701,7.5919657600572E-05,0.0236129558771629,-6.41001566657145E-05,0.00100124127525075,-1.10692165528026E-07,0,0.000941709613791566,-0.000330467510780809
1.38,6378659.35733695,-4.47032008697957,2.47520216091038,41.7551335875386,0.000115738137830644,0.0245644297653689,-7.08396039221804E-05,0.00101988247579195,-1.17503415662638E-07,0,0.000922316766744144,-0.000343503389460596
1.4,6378660.20003571,-4.53517988528851,2.51083582519748,42.5114651656152,0.000163489267891872,0.0255378637893981,-7.76463520837853E-05,0.00103868708724404,-1.24508893804692E-07,0,0.000958042795732861,-0.000337202555418452
1.42,6378661.05785854,-4.60004560960885,2.54645730020708,43.2676536098336,0.00021979753352351,0.026529855444537,-8.45247522221545E-05,0.00105763944915884,-1.31719246521981E-07,0,0.00093698627386067,-0.000350697581519658
1.44,6378661.93090896,-4.66491740887198,2.58206643038285,44.0340587225551,0.000286190795649243,0.0275515499887311,-9.14819525368248E-05,0.00107671607667187,-1.39143247920573E-07,0,0.000970468164216881,-0.000345085566927476
1.46,6378662.81928463,-4.72979532416082,2.61766274935694,44.8001508420123,0.000361720054000466,0.0285921586718991,-9.85175247748331E-05,0.00109590947961311,-1.46786763785142E-07,0,0.000948694600542361,-0.000358522611258832
1.48,6378663.72300107,-4.79467951893695,2.65324611311165,45.5701957359109,0.000446445488696458,0.0296561823430088,-0.000105634581135989,0.00111521410363297,-1.54654547086171E-07,0,0.000981608973497171,-0.000353231074560661
1.5,6378664.64217671,-4.85957005407293,2.68881604879511,46.343958781555,0.000540361929688653,0.0307437376378216,-0.000112833388144757,0.00113462188425996,-1.62753319616108E-07,0,0.000959007647075225,-0.000366695478712887
1.52,6378665.57685689,-4.92446710825477,2.72437242151283,47.1237200054642,0.000643940441260021,0.0318575428159729,-0.00012011715793138,0.00115412473586802,-1.71088118084419E-07,0,0.000991128225968117,-0.000361726514744555
1.54,6378666.52722008,-4.98937074953167,2.75991475624759,47.9091365689381,0.000757234977040015,0.0329976445532957,-0.000127482961081312,0.00117372104544506,-1.79662052818589E-07,0,0.000968350467347011,-0.000374896681621443
1.56,6378667.49328796,-5.05428116243024,2.79544291907576,48.6942966544139,0.000879652728120363,0.0341571942291104,-0.000134932060355658,0.00119340982476624,-1.884779904792E-07,0,0.00100040285007899,-0.000370050727303699
1.58,6378668.4751569,-5.11919842568671,2.83095642617538,49.4890830219431,0.00101217116048866,0.035348212272443,-0.000142468635200784,0.00121317686573433,-1.9754744998565E-07,0,0.000976207969449874,-0.000383631654569641
1.6,6378669.47291759,-5.18412274896111,2.86645516048955,50.2834464183643,0.0011535388466304,0.0365586547682489,-0.000150096032996149,0.00123301173439236,-2.06875931970327E-07,0,0.00100718764303521,-0.000379135452155742
1.62,6378670.48658217,-5.24905422899534,2.90193863679086,51.0814171307748,0.00130359663829149,0.0377935447338201,-0.000157806758242106,0.00125292529023196,-2.16460838001432E-07,0,0.000984206997006451,-0.000391922343939946
1.64,6378671.51625995,-5.31399310366511,2.93740671704375,51.8827708963724,0.00146125030140256,0.0390522332227945,-0.000165594756837167,0.00127291599464527,-2.26295892518302E-07,0,0.00101490957159051,-0.000386863837853995
1.66,6378672.56196036,-5.37893949869568,2.97285889412904,52.683735703717,0.00162593796713626,0.0403302899116544,-0.000173458256166525,0.00129297644302956,-2.36385068962069E-07,0,0.000991178473136063,-0.000399469993689503
1.68,6378673.62373709,-5.44389366133704,3.00829503337043,53.4902983151927,0.00179902015582123,0.0416354430526654,-0.000181395733526081,0.00131312052260624,-2.46727384527989E-07,0,0.00102327307082206,-0.000394264848305213
1.7,6378674.7016403,-5.50885571258793,3.04371459919607,54.2963587986097,0.00197951892878729,0.0429601335738371,-0.00018940550590929,0.00133335082043344,-2.57326930522658E-07,0,0.000999798040924323,-0.000406696718371736
1.72,6378675.79567742,-5.57382590207769,3.07911744862358,55.1053411338218,0.00216781901298725,0.0443087380088425,-0.000197485843998988,0.00135366666796219,-2.6818231701203E-07,0,0.00103191757481323,-0.000401298300251022
1.74,6378676.90593847,-5.63880436777476,3.11450302526298,55.9170514976362,0.00236298647923118,0.0456810738024075,-0.000205632569142303,0.00137407508461746,-2.79294114187449E-07,0,0.0010090665395032,-0.000413328460165714
1.76,6378678.03242846,-5.70379138298482,3.14987116952195,56.7283076531749,0.00256448973338188,0.0470727619360585,-0.000213840645930326,0.00139457129512716,-2.90656107588972E-07,0,0.00104069873947173,-0.000407436596285888
1.78,6378679.17521144,-5.76878708568518,3.18522131631063,57.5462284070198,0.00277385305681689,0.0484940486598465,-0.000222104854410216,0.00141515030140313,-3.02266882558943E-07,0,0.001017340268985,-0.000418939691191708
1.8,6378680.33434722,-5.8337917443467,3.22055330795104,58.3635644180138,0.00298964685801418,0.0499347766990498,-0.000230420310758568,0.00143582811258275,-3.14119791412956E-07,0,0.00105058178266042,-0.000412564466247783
1.82,6378681.50984439,-5.89880548797167,3.25586653716982,59.1842827524294,0.00321282744612127,0.0514009888164435,-0.00023878190475343,0.00145662048674411,-3.26213211919512E-07,0,0.00102879600056084,-0.000423549800874339
1.84,6378682.70180716,-5.96382857657933,3.291160820391,60.0081604325757,0.00344361604936685,0.0528924236432523,-0.000247184726030176,0.00147751370780776,-3.38540024858058E-07,0,0.00106067018801663,-0.000416690059570664
1.86,6378683.91024138,-6.02886112573136,3.32643555403459,60.831466972012,0.00368112675680352,0.0544039713613515,-0.00025562357640443,0.00149850297021026,-3.51097779108296E-07,0,0.00103839652144601,-0.000427149814404041
1.88,6378685.13518448,-6.09390338516426,3.36169056093746,61.6589590606347,0.00392689034836894,0.0559427670354379,-0.000264093863156822,0.00151960345231611,-3.63879160086494E-07,0,0.00107175126284304,-0.000419849850136659
1.9,6378686.37667098,-6.15895545372338,3.39692520409817,62.4857816091376,0.00417979723621865,0.0575019078255163,-0.000272591778756195,0.00154081438602288,-3.76883412889492E-07,0,0.00104943884497524,-0.000429909362150079
1.92,6378687.6346857,-6.22401757005005,3.43213929807912,63.3116013455161,0.00443980540471084,0.0590807668667231,-0.000281113972368634,0.0015621442225631,-3.90104657353818E-07,0,0.00108365811106133,-0.000422277088232764
1.94,6378688.9092055,-6.28908982450661,3.46733217565661,64.1364199295887,0.0047067392516006,0.060679589839449,-0.000289656389983998,0.00158360206435748,-4.03541440922099E-07,0,0.00106224788891523,-0.000431924955367632
1.96,6378690.20021479,-6.35417245177724,3.50250363373347,64.9606199629983,0.00498075264961855,0.0622988787402244,-0.000298214862757842,0.00160518316203358,-4.17186230518223E-07,0,0.001095986573983,-0.000423886217624706
1.98,6378691.50777366,-6.41926552803711,3.53765300196009,65.7912548982968,0.00526461333010263,0.0639505161730201,-0.00030678566064759,0.00162687552792602,-4.31037546931255E-07,0,0.00107323287978534,-0.000433194318316351
2,6378692.83193798,-6.48436925927026,3.57278010466877,66.6211390571828,0.00555706688999577,0.0656231685941356,-0.000315368596168559,0.00164868041205305,-4.45093702857353E-07,0,0.00110724100150802,-0.00042510374396814
2.02,6378694.17270288,-6.54948369412661,3.60788426697776,67.4522616693094,0.00585862349935574,0.0673204042903531,-0.000323964053390355,0.00167059583975529,-4.59359714366798E-07,0,0.00108431970307005,-0.000434432298535193
2.04,6378695.53011144,-6.61460904404242,3.64296531337344,68.2845020889043,0.00616863942825403,0.0690417731257324,-0.000332571217515372,0.00169262524918184,-4.73832812000293E-07,0,0.00111871224120054,-0.000426257961900714
2.06,6378696.90415709,-6.67974537190136,3.67802253976499,69.1159827252386,0.0064862822541683,0.0707844044010483,-0.000341186971925388,0.00171477871368066,-4.88512131919385E-07,0,0.00109672199634652,-0.000435287438119859
2.08,6378698.29485531,-6.74489289360393,3.71305574290282,69.9496902596267,0.0068129712496793,0.072553453581508,-0.000349808687062303,0.00173706599358752,-5.03391715966762E-07,0,0.00113201236862248,-0.000426882501892543
2.1,6378699.70221963,-6.8100516507124,3.7480641851422,70.7825638913204,0.00714823043889718,0.0743441852586345,-0.000358435459966204,0.00175948954255267,-5.18474348124462E-07,0,0.00111033859963152,-0.000435791113727568
2.12,6378701.12623867,-6.8752218410147,3.78304765716461,71.6156527537845,0.00749250338529962,0.0761583733218164,-0.000367067551904001,0.00178204875866291,-5.33758960393822E-07,0,0.00114558314089683,-0.000427418250238937
2.14,6378702.56692642,-6.9404035001046,3.81800540888679,72.4488857032223,0.00784563845545073,0.0779962028597221,-0.000375704847108418,0.00180474281552556,-5.49249690339069E-07,0,0.00112382299437089,-0.000436306098805977
2.16,6378704.0242703,-7.00559682981011,3.85293723045765,73.2812986976522,0.00820731052205123,0.0798558715093426,-0.000384347474244101,0.00182757201239095,-5.64945227186574E-07,0,0.00115910054982566,-0.000427955650200175
2.18,6378705.49830067,-7.07080186428722,3.88784235743227,74.1174408386271,0.00857953553545989,0.0817461321355959,-0.000392995410335227,0.00185053571004967,-5.80849894600957E-07,0,0.00113718722227123,-0.000436856159750717
2.2,6378706.98904501,-7.13601879240781,3.92272058774261,74.9526651367571,0.00896154504928311,0.0836587140781436,-0.000401651129180597,0.00187362603681442,-5.96966723152751E-07,0,0.00117174257782958,-0.00042874514964153
2.22,6378708.49648492,-7.20124762871929,3.95757117077594,75.7869764693951,0.00935334380173876,0.085593922999642,-0.000410318039490038,0.00189683030172083,-6.13306508333499E-07,0,0.00114857633549387,-0.0004379709424654
2.24,6378710.02060217,-7.2664885622875,3.99239394358219,76.6203584380441,0.00975530446439721,0.0875516902618329,-0.000419000183505394,0.00192013508635214,-6.29875440990659E-07,0,0.00118176517059411,-0.000430282259780009
2.26,6378711.56137775,-7.33174160883075,4.02718817526062,77.4527838552261,0.0101675682365632,0.0895322782426138,-0.000427701984428716,0.0019435493059203,-6.46686635972852E-07,0,0.00115951651066037,-0.000439931714999249
2.28,6378713.11879774,-7.39700696533023,4.06195369228762,78.2847607342689,0.010590370441633,0.0915365433193173,-0.000436428336298914,0.0019670769835078,-6.63748604874453E-07,0,0.00119312429600246,-0.000432739053937659
2.3,6378714.69284765,-7.46228466367099,4.09668974567791,79.1157433608193,0.0110231668743335,0.0935636109788522,-0.000445183432165792,0.00199070385054071,-6.81074710608219E-07,0,0.00116944007533625,-0.000442798758252156
2.32,6378716.28350924,-7.52757492414956,4.1313961953375,79.9460680474281,0.0114661436899039,0.0956139984123657,-0.000453971548720138,0.0020144166986628,-6.98672692173083E-07,0,0.0012017260487351,-0.00043604573767166
2.34,6378717.89077245,-7.59287779244343,4.16607230880142,80.7757008638915,0.0119196645984963,0.0976880013616838,-0.000462796814665208,0.00203822877450259,-7.16556262627464E-07,0,0.00117930382861283,-0.000446524169202081
2.36,6378719.51461823,-7.65819349191969,4.20071792880388,81.6043195768076,0.0123841721429016,0.0997849844917951,-0.000471664990374855,0.00206214356229767,-7.34736931379625E-07,0,0.00121200054159608,-0.00044034149505645
2.38,6378721.15504652,-7.72352207017984,4.23533230883067,82.4338914328327,0.0128606147974619,0.101909276575647,-0.000480581791258196,0.00208614671375016,-7.53232453810424E-07,0,0.00118812084819985,-0.000451385695329349
2.4,6378722.81205584,-7.78886376591172,4.26991533201138,83.2623901575269,0.0133485708419976,0.104056682933057,-0.000489554020891293,0.00211022374149585,-7.72057152529062E-07,0,0.00121935237681401,-0.000445900213394794
2.42,6378724.48562549,-7.85421863873538,4.30446627849801,84.0899769919582,0.0138482309261807,0.106227794237313,-0.000498589088140382,0.00213438393422202,-7.91233114840174E-07,0,0.00119643387544854,-0.000457663829951411
2.44,6378726.1757387,-7.91958695181193,4.33898502407219,84.9166276622986,0.0143591659772479,0.1084222612004,-0.000507694506232039,0.00215862424671182,-8.10777253661002E-07,0,0.00122750311772894,-0.000452902524042734
2.46,6378727.88237407,-7.98496881504432,4.37347083780153,85.7421458135396,0.0148799045256064,0.110639491460039,-0.000516874018901604,0.00218293536497092,-8.30704797949492E-07,0,0.00120353983462071,-0.000465059613365925
2.48,6378729.60549809,-8.05036454799331,4.40792360849222,86.5654759343222,0.0154099173362446,0.112876973152521,-0.00052612997972428,0.00220732250878443,-8.51022138827448E-07,0,0.00123511826623557,-0.000460550107332598
2.5,6378731.34507758,-8.11577429512235,4.44234258837398,87.3876594852427,0.0159482424424057,0.115136758505124,-0.000535462838124944,0.00223177626486367,-8.71737741943593E-07,0,0.00121036937289309,-0.0004726960530954
